,Isolate,AMIKACIN
2137,site.04.subj.00498.lab.711638.iso.1,0.7783664464950562
2138,site.04.subj.00499.lab.705592.iso.1,0.7783664464950562
2139,site.04.subj.00500.lab.705380.iso.1,0.7787158489227295
2140,site.04.subj.00501.lab.703351.iso.1,0.7786972522735596
2141,site.04.subj.00502.lab.711976.iso.1,0.7783664464950562
2142,site.04.subj.00506.lab.709045.iso.1,0.7481769323348999
2143,site.04.subj.00507.lab.625112.iso.1,0.7783663868904114
2144,site.04.subj.00508.lab.702546.iso.1,0.7784770727157593
2145,site.04.subj.00509.lab.703103.iso.1,0.7783664464950562
2146,site.04.subj.00510.lab.632618.iso.1,0.7783664464950562
2147,site.04.subj.00511.lab.706113.iso.1,0.7783664464950562
2148,site.04.subj.00512.lab.701806.iso.1,0.7783664464950562
2149,site.04.subj.00513.lab.706159.iso.1,0.7786972522735596
2150,site.04.subj.00514.lab.702348.iso.1,0.7783664464950562
2151,site.04.subj.00515.lab.627985.iso.1,0.7783664464950562
2152,site.04.subj.00518.lab.706555.iso.1,0.7319362163543701
2153,site.04.subj.00519.lab.706793.iso.1,0.7783664464950562
2154,site.04.subj.00520.lab.707071.iso.1,0.7783664464950562
2155,site.04.subj.00522.lab.714514.iso.1,0.5077179670333862
2156,site.04.subj.00523.lab.707308.iso.1,0.7783664464950562
2157,site.04.subj.00524.lab.706416.iso.1,0.7783664464950562
2158,site.04.subj.00525.lab.706918.iso.1,0.7783664464950562
2159,site.04.subj.00527.lab.717785.iso.1,0.7783664464950562
2160,site.04.subj.00528.lab.711643.iso.1,0.7783664464950562
2161,site.04.subj.00529.lab.706146.iso.1,0.7783664464950562
2162,site.04.subj.00530.lab.713315.iso.1,0.7783664464950562
2163,site.04.subj.00533.lab.713124.iso.1,0.7955489158630371
2164,site.04.subj.00534.lab.711872.iso.1,0.778490424156189
2165,site.04.subj.00535.lab.712171.iso.1,0.01710718870162964
2166,site.04.subj.00536.lab.712693.iso.1,0.7776303291320801
2167,site.04.subj.00537.lab.706791.iso.1,0.7783664464950562
2168,site.04.subj.00538.lab.706553.iso.1,0.01710718870162964
2169,site.04.subj.00539.lab.706551.iso.1,0.7783664464950562
2170,site.04.subj.00540.lab.711869.iso.1,0.7783664464950562
2171,site.04.subj.00541.lab.711642.iso.1,0.7783664464950562
2172,site.04.subj.00542.lab.706785.iso.1,0.7786972522735596
2173,site.04.subj.00543.lab.24490.iso.1,0.7783516645431519
2174,site.04.subj.00544.lab.712230.iso.1,0.7786972522735596
2175,site.04.subj.00547.lab.716576.iso.1,0.783721387386322
2176,site.04.subj.00548.lab.706924.iso.1,0.7783664464950562
2177,site.04.subj.00549.lab.712263.iso.1,0.762287974357605
2178,site.04.subj.00550.lab.712172.iso.1,0.02415528893470764
2179,site.04.subj.00551.lab.706783.iso.1,0.7783664464950562
2180,site.04.subj.00552.lab.715649.iso.1,0.778422474861145
2181,site.04.subj.00553.lab.706419.iso.1,0.8104377388954163
2182,site.04.subj.00556.lab.706425.iso.1,0.7955489158630371
2183,site.04.subj.00557.lab.706415.iso.1,0.7783664464950562
2184,site.04.subj.00559.lab.705891.iso.1,0.7955489158630371
2185,site.04.subj.00560.lab.713122.iso.1,0.7783664464950562
2186,site.04.subj.00561.lab.706790.iso.1,0.7783664464950562
2187,site.04.subj.00562.lab.705701.iso.1,0.795445442199707
2188,site.04.subj.00563.lab.706789.iso.1,0.7783664464950562
2189,site.04.subj.00564.lab.709046.iso.1,0.7783664464950562
2190,site.04.subj.00565.lab.705092.iso.1,0.7778795957565308
2191,site.04.subj.00567.lab.705768.iso.1,0.7783664464950562
2192,site.04.subj.00568.lab.706032.iso.1,0.7783664464950562
2193,site.04.subj.00569.lab.706426.iso.1,0.7781354784965515
2194,site.04.subj.00570.lab.706035.iso.1,0.7785312533378601
2195,site.04.subj.00571.lab.706424.iso.1,0.7955489158630371
2196,site.04.subj.00572.lab.712419.iso.1,0.01717144250869751
2197,site.04.subj.00573.lab.706148.iso.1,0.7786972522735596
2198,site.04.subj.00574.lab.706414.iso.1,0.7782271504402161
2199,site.04.subj.00576.lab.705698.iso.1,0.48462623357772827
2200,site.04.subj.00577.lab.705521.iso.1,0.7794729471206665
2201,site.04.subj.00578.lab.705523.iso.1,0.7783664464950562
2202,site.04.subj.00579.lab.705522.iso.1,0.7790818810462952
2203,site.04.subj.00580.lab.705552.iso.1,0.7783664464950562
2204,site.04.subj.00581.lab.704429.iso.1,0.7783664464950562
2205,site.04.subj.00583.lab.T-4170.iso.1,0.7783664464950562
2206,site.04.subj.00584.lab.703921.iso.1,0.01710715889930725
2207,site.04.subj.00586.lab.706173.iso.1,0.7783663868904114
2208,site.04.subj.00587.lab.706487.iso.1,0.7783664464950562
2209,site.04.subj.00588.lab.705584.iso.1,0.7783664464950562
2210,site.04.subj.00589.lab.706448.iso.1,0.5041293501853943
2211,site.04.subj.00590.lab.706956.iso.1,0.7783664464950562
2212,site.04.subj.00591.lab.713384.iso.1,0.7783664464950562
2213,site.04.subj.00593.lab.702176.iso.1,0.01710718870162964
2214,site.04.subj.00595.lab.714320.iso.1,0.7783664464950562
2215,site.04.subj.00596.lab.T-4221.iso.1,0.7783664464950562
2216,site.04.subj.00597.lab.705583.iso.1,0.7783664464950562
2217,site.04.subj.00598.lab.707277.iso.1,0.7783664464950562
2218,site.04.subj.00599.lab.21901.iso.1,0.01710718870162964
2219,site.04.subj.00601.lab.716850.iso.1,0.7783108949661255
2220,site.04.subj.00602.lab.712870.iso.1,0.7786972522735596
2221,site.04.subj.00603.lab.T-4225.iso.1,0.7783664464950562
2222,site.04.subj.00609.lab.705871.iso.1,0.7783664464950562
2223,site.04.subj.00611.lab.704315.iso.1,0.7783664464950562
2224,site.04.subj.00612.lab.714655.iso.1,0.7783664464950562
2225,site.04.subj.00613.lab.706991.iso.1,0.7783664464950562
2226,site.04.subj.00614.lab.714245.iso.1,0.7783664464950562
2227,site.04.subj.00615.lab.705999.iso.1,0.7783664464950562
2228,site.04.subj.00618.lab.707545.iso.1,0.7783664464950562
2229,site.04.subj.00620.lab.707489.iso.1,0.7783664464950562
2230,site.04.subj.00622.lab.706166.iso.1,0.7783664464950562
2231,site.04.subj.00625.lab.714462.iso.1,0.5041293501853943
2232,site.04.subj.00626.lab.713017.iso.1,0.7783664464950562
2233,site.04.subj.00628.lab.706434.iso.1,0.7794729471206665
2234,site.04.subj.00629.lab.714469.iso.1,0.762287974357605
2235,site.04.subj.00631.lab.712907.iso.1,0.762287974357605
2236,site.04.subj.00632.lab.713704.iso.1,0.778422474861145
2237,site.04.subj.00633.lab.709993.iso.1,0.7955489158630371
2238,site.04.subj.00634.lab.711911.iso.1,0.7783663868904114
2239,site.04.subj.00635.lab.T-4227.iso.1,0.7783663868904114
2240,site.04.subj.00636.lab.710100.iso.1,0.7481769323348999
2241,site.04.subj.00638.lab.713917.iso.1,0.7783364057540894
2242,site.04.subj.00639.lab.706226.iso.1,0.7783664464950562
2243,site.04.subj.00640.lab.704892.iso.1,0.795445442199707
2244,site.04.subj.00641.lab.711159.iso.1,0.7785124778747559
2245,site.04.subj.00643.lab.706351.iso.1,0.7783664464950562
2246,site.04.subj.00644.lab.713506.iso.1,0.7783664464950562
2247,site.04.subj.00645.lab.706973.iso.1,0.7783664464950562
2248,site.04.subj.00647.lab.711603.iso.1,0.7783664464950562
2249,site.04.subj.00649.lab.707659.iso.1,0.48462623357772827
2250,site.04.subj.00650.lab.714790.iso.1,0.7955489158630371
2251,site.04.subj.00651.lab.706834.iso.1,0.7783664464950562
2252,site.04.subj.00652.lab.713082.iso.1,0.01710718870162964
2253,site.04.subj.00655.lab.715050.iso.1,0.7781269550323486
2254,site.04.subj.00656.lab.704261.iso.1,0.7783664464950562
2255,site.04.subj.00657.lab.706591.iso.1,0.7783664464950562
2256,site.04.subj.00658.lab.707967.iso.1,0.7955489158630371
2257,site.04.subj.00659.lab.710579.iso.1,0.7783664464950562
2258,site.04.subj.00660.lab.707196.iso.1,0.7783664464950562
2259,site.04.subj.00661.lab.707440.iso.1,0.7783664464950562
2260,site.04.subj.00662.lab.707166.iso.1,0.7783664464950562
2261,site.04.subj.00663.lab.713800.iso.1,0.01717144250869751
2262,site.04.subj.00664.lab.706998.iso.1,0.7783664464950562
2263,site.04.subj.00665.lab.703644.iso.1,0.7784992456436157
2264,site.04.subj.00666.lab.702857.iso.1,0.7783664464950562
2265,site.04.subj.00667.lab.707623.iso.1,0.7783664464950562
2266,site.04.subj.00668.lab.706739.iso.1,0.7783664464950562
2267,site.04.subj.00669.lab.706656.iso.1,0.7783664464950562
2268,site.04.subj.00670.lab.703312.iso.1,0.7783664464950562
2269,site.04.subj.00671.lab.706882.iso.1,0.7783664464950562
2270,site.04.subj.00672.lab.706340.iso.1,0.7783663868904114
2271,site.04.subj.00673.lab.713951.iso.1,0.7783663868904114
2272,site.04.subj.00674.lab.706954.iso.1,0.7783664464950562
2273,site.04.subj.00675.lab.706721.iso.1,0.01710718870162964
2274,site.04.subj.00676.lab.707633.iso.1,0.7783664464950562
2275,site.04.subj.00677.lab.713693.iso.1,0.7771840691566467
2276,site.04.subj.00678.lab.706697.iso.1,0.7783664464950562
2277,site.04.subj.00679.lab.706238.iso.1,0.7783664464950562
2278,site.04.subj.00680.lab.713562.iso.1,0.7785496711730957
2279,site.04.subj.00681.lab.705876.iso.1,0.7783664464950562
2280,site.04.subj.00682.lab.714044.iso.1,0.7783201932907104
2281,site.04.subj.00683.lab.707373.iso.1,0.7783664464950562
2282,site.04.subj.00684.lab.705131.iso.1,0.7794729471206665
2283,site.04.subj.00685.lab.706660.iso.1,0.7783664464950562
2284,site.04.subj.00687.lab.704876.iso.1,0.7783664464950562
2285,site.04.subj.00688.lab.713542.iso.1,0.7783664464950562
2286,site.04.subj.00689.lab.706711.iso.1,0.7782590389251709
2287,site.04.subj.00690.lab.703982.iso.1,0.8104377388954163
2288,site.04.subj.00691.lab.706699.iso.1,0.8104377388954163
2289,site.04.subj.00692.lab.714045.iso.1,0.01710718870162964
2290,site.04.subj.00693.lab.707932.iso.1,0.7783664464950562
2291,site.04.subj.00695.lab.714108.iso.1,0.7786972522735596
2292,site.04.subj.00696.lab.707147.iso.1,0.7783664464950562
2293,site.04.subj.00698.lab.717185.iso.1,0.7783664464950562
2294,site.04.subj.00700.lab.706706.iso.1,0.01717144250869751
2295,site.04.subj.00701.lab.708074.iso.1,0.7783664464950562
2296,site.04.subj.00702.lab.718376.iso.1,0.7783664464950562
2297,site.04.subj.00704.lab.704944.iso.1,0.7783664464950562
2298,site.04.subj.00705.lab.702260.iso.1,0.778422474861145
2299,site.04.subj.00706.lab.706205.iso.1,0.7783664464950562
2300,site.04.subj.00707.lab.713695.iso.1,0.7783664464950562
2301,site.04.subj.00708.lab.708061.iso.1,0.8104377388954163
2302,site.04.subj.00709.lab.705916.iso.1,0.7783280611038208
2303,site.04.subj.00710.lab.714914.iso.1,0.7782903909683228
2304,site.04.subj.00711.lab.703328.iso.1,0.7786972522735596
2305,site.04.subj.00712.lab.708511.iso.1,0.7783963680267334
2306,site.04.subj.00714.lab.706651.iso.1,0.7783664464950562
2307,site.04.subj.00715.lab.707170.iso.1,0.7783664464950562
2308,site.04.subj.00716.lab.708601.iso.1,0.7783664464950562
2309,site.04.subj.00717.lab.708711.iso.1,0.7783664464950562
2310,site.04.subj.00718.lab.707047.iso.1,0.7782418727874756
2311,site.04.subj.00719.lab.715691.iso.1,0.7783664464950562
2312,site.04.subj.00720.lab.707220.iso.1,0.7783664464950562
2313,site.04.subj.00722.lab.708438.iso.1,0.7783664464950562
2314,site.04.subj.00723.lab.712337.iso.1,0.7783664464950562
2315,site.04.subj.00724.lab.704951.iso.1,0.7785020470619202
2316,site.04.subj.00725.lab.707940.iso.1,0.7784947752952576
2317,site.04.subj.00726.lab.705343.iso.1,0.7483912110328674
2318,site.04.subj.00727.lab.712056.iso.1,0.7783664464950562
2319,site.04.subj.00728.lab.707570.iso.1,0.02415528893470764
2320,site.04.subj.00730.lab.708183.iso.1,0.020395636558532715
2321,site.04.subj.00731.lab.708143.iso.1,0.7783664464950562
2322,site.04.subj.00732.lab.22290.iso.1,0.7783664464950562
2323,site.04.subj.00733.lab.707619.iso.1,0.7783664464950562
2324,site.04.subj.00734.lab.706811.iso.1,0.7783664464950562
2325,site.04.subj.00735.lab.707975.iso.1,0.7784513235092163
2326,site.04.subj.00736.lab.703450.iso.1,0.7783664464950562
2327,site.04.subj.00737.lab.706930.iso.1,0.7783664464950562
2328,site.04.subj.00740.lab.714329.iso.1,0.7783664464950562
2329,site.04.subj.00741.lab.708531.iso.1,0.7783664464950562
2330,site.04.subj.00742.lab.714429.iso.1,0.7783664464950562
2331,site.04.subj.00745.lab.707680.iso.1,0.7783664464950562
2332,site.04.subj.00748.lab.22319.iso.1,0.7794729471206665
2333,site.04.subj.00749.lab.707627.iso.1,0.7783664464950562
2334,site.04.subj.00750.lab.709373.iso.1,0.7783663868904114
2335,site.04.subj.00751.lab.709109.iso.1,0.7779030799865723
2336,site.04.subj.00752.lab.714903.iso.1,0.7783664464950562
2337,site.04.subj.00754.lab.23740.iso.1,0.7782271504402161
2338,site.04.subj.00755.lab.708950.iso.1,0.7783664464950562
2339,site.04.subj.00756.lab.714355.iso.1,0.7783664464950562
2340,site.04.subj.00758.lab.704773.iso.1,0.7783664464950562
2341,site.04.subj.00759.lab.714798.iso.1,0.7787642478942871
2342,site.04.subj.00760.lab.708359.iso.1,0.7783664464950562
2343,site.04.subj.00761.lab.713259.iso.1,0.01710718870162964
2344,site.04.subj.00762.lab.714159.iso.1,0.7789812088012695
2345,site.04.subj.00763.lab.708028.iso.1,0.7783664464950562
2346,site.04.subj.00764.lab.708067.iso.1,0.7887979745864868
2347,site.04.subj.00765.lab.716003.iso.1,0.7783664464950562
2348,site.04.subj.00766.lab.717209.iso.1,0.7783664464950562
2349,site.04.subj.00769.lab.710846.iso.1,0.7783664464950562
2350,site.04.subj.00770.lab.713291.iso.1,0.7783664464950562
2351,site.04.subj.00771.lab.708991.iso.1,0.7783664464950562
2352,site.04.subj.00773.lab.707240.iso.1,0.01710718870162964
2353,site.04.subj.00774.lab.715931.iso.1,0.7783664464950562
2354,site.04.subj.00775.lab.716500.iso.1,0.7319362163543701
2355,site.04.subj.00776.lab.705362.iso.1,0.7783664464950562
2356,site.04.subj.00777.lab.713507.iso.1,0.7955489158630371
2357,site.04.subj.00778.lab.708693.iso.1,0.01710718870162964
2358,site.04.subj.00779.lab.704350.iso.1,0.01710718870162964
2359,site.04.subj.00780.lab.706828.iso.1,0.7783664464950562
2360,site.04.subj.00781.lab.708146.iso.1,0.7783664464950562
2361,site.04.subj.00782.lab.708284.iso.1,0.7783664464950562
2362,site.04.subj.00784.lab.704593.iso.1,0.7783664464950562
2363,site.04.subj.00785.lab.705924.iso.1,0.7783664464950562
2364,site.04.subj.00786.lab.715971.iso.1,0.7783664464950562
2365,site.04.subj.00790.lab.706469.iso.1,0.7783664464950562
2366,site.04.subj.00791.lab.708854.iso.1,0.7783663868904114
2367,site.04.subj.00792.lab.708569.iso.1,0.7761480808258057
2368,site.04.subj.00793.lab.718024.iso.1,0.7783664464950562
2369,site.04.subj.00794.lab.709866.iso.1,0.7783664464950562
2370,site.04.subj.00795.lab.718293.iso.1,0.8104377388954163
2371,site.04.subj.00797.lab.703282.iso.1,0.5044453144073486
2372,site.04.subj.00798.lab.706420.iso.1,0.7783664464950562
2373,site.04.subj.00800.lab.715057.iso.1,0.7809237837791443
2374,site.04.subj.00801.lab.708444.iso.1,0.762287974357605
2375,site.04.subj.00802.lab.706550.iso.1,0.7783664464950562
2376,site.04.subj.00804.lab.715528.iso.1,0.7783664464950562
2377,site.04.subj.00805.lab.707856.iso.1,0.7783664464950562
2378,site.04.subj.00807.lab.715806.iso.1,0.7783664464950562
2379,site.04.subj.00808.lab.708445.iso.1,0.7783664464950562
2380,site.04.subj.00809.lab.715869.iso.1,0.7783664464950562
2381,site.04.subj.00810.lab.705856.iso.1,0.7783664464950562
2382,site.04.subj.00813.lab.708572.iso.1,0.7783664464950562
2383,site.04.subj.00814.lab.708227.iso.1,0.7783664464950562
2384,site.04.subj.00815.lab.708446.iso.1,0.778339147567749
2385,site.04.subj.00820.lab.707874.iso.1,0.7794729471206665
2386,site.04.subj.00821.lab.708090.iso.1,0.7783664464950562
2387,site.04.subj.00824.lab.708449.iso.1,0.7783664464950562
2388,site.04.subj.00825.lab.708226.iso.1,0.02412310242652893
2389,site.04.subj.00826.lab.707702.iso.1,0.7783664464950562
2390,site.04.subj.00827.lab.707875.iso.1,0.7783664464950562
2391,site.04.subj.00828.lab.707933.iso.1,0.7783664464950562
2392,site.04.subj.00829.lab.706270.iso.1,0.778782069683075
2393,site.04.subj.00830.lab.22543.iso.1,0.7783664464950562
2394,site.04.subj.00831.lab.717234.iso.1,0.7783664464950562
2395,site.04.subj.00832.lab.706618.iso.1,0.7783664464950562
2396,site.04.subj.00833.lab.22128.iso.1,0.01710718870162964
2397,site.04.subj.00834.lab.708295.iso.1,0.7783664464950562
2398,site.04.subj.00835.lab.707464.iso.1,0.7783663868904114
2399,site.04.subj.00836.lab.715342.iso.1,0.7740334272384644
2400,site.04.subj.00837.lab.713494.iso.1,0.7783664464950562
2401,site.04.subj.00838.lab.708715.iso.1,0.7783664464950562
2402,site.04.subj.00840.lab.707921.iso.1,0.7783664464950562
2403,site.04.subj.00841.lab.708845.iso.1,0.7783664464950562
2404,site.04.subj.00842.lab.708160.iso.1,0.7783664464950562
2405,site.04.subj.00844.lab.705588.iso.1,0.01710718870162964
2406,site.04.subj.00845.lab.704318.iso.1,0.7783664464950562
2407,site.04.subj.00846.lab.709555.iso.1,0.7783664464950562
2408,site.04.subj.00847.lab.717460.iso.1,0.7783201932907104
2409,site.04.subj.00848.lab.716901.iso.1,0.8104377388954163
2410,site.04.subj.00849.lab.709715.iso.1,0.7783664464950562
2411,site.04.subj.00852.lab.709972.iso.1,0.7955489158630371
2412,site.04.subj.00853.lab.709433.iso.1,0.8104377388954163
2413,site.04.subj.00854.lab.714761.iso.1,0.7783664464950562
2414,site.04.subj.00856.lab.717086.iso.1,0.7783664464950562
2415,site.04.subj.00857.lab.704503.iso.1,0.7783664464950562
2416,site.04.subj.00858.lab.715079.iso.1,0.7783664464950562
2417,site.04.subj.00859.lab.709463.iso.1,0.7783664464950562
2418,site.04.subj.00860.lab.714837.iso.1,0.7783664464950562
2419,site.04.subj.00861.lab.713588.iso.1,0.7783664464950562
2420,site.04.subj.00862.lab.714505.iso.1,0.7783664464950562
2421,site.04.subj.00863.lab.714123.iso.1,0.7783664464950562
2422,site.04.subj.00864.lab.714073.iso.1,0.7781234383583069
2423,site.04.subj.00866.lab.712431.iso.1,0.007903099060058594
2424,site.04.subj.00867.lab.714461.iso.1,0.5041293501853943
2425,site.04.subj.00868.lab.716518.iso.1,0.7955489158630371
2426,site.04.subj.00869.lab.711792.iso.1,0.7783664464950562
2427,site.04.subj.00870.lab.715638.iso.1,0.7780265808105469
2428,site.04.subj.00871.lab.715170.iso.1,0.7783664464950562
2429,site.04.subj.00872.lab.715388.iso.1,0.7783664464950562
2430,site.04.subj.00874.lab.715845.iso.1,0.7787701487541199
2431,site.04.subj.00876.lab.715082.iso.1,0.7783663868904114
2432,site.04.subj.00877.lab.712945.iso.1,0.7816043496131897
2433,site.04.subj.00878.lab.709531.iso.1,0.7783664464950562
2434,site.04.subj.00880.lab.714678.iso.1,0.7955489158630371
2435,site.04.subj.00881.lab.717007.iso.1,0.7783664464950562
2436,site.04.subj.00882.lab.714067.iso.1,0.8104377388954163
2437,site.04.subj.00884.lab.714267.iso.1,0.01710718870162964
2438,site.04.subj.00885.lab.714480.iso.1,0.7783664464950562
2439,site.04.subj.00886.lab.716012.iso.1,0.7783664464950562
2440,site.04.subj.00889.lab.713166.iso.1,0.7786972522735596
2441,site.04.subj.00891.lab.715099.iso.1,0.7786972522735596
2442,site.04.subj.00893.lab.712228.iso.1,0.7783664464950562
2443,site.04.subj.00894.lab.714659.iso.1,0.7783664464950562
2444,site.04.subj.00896.lab.715226.iso.1,0.7783664464950562
2445,site.04.subj.00897.lab.715466.iso.1,0.7783664464950562
2446,site.04.subj.00898.lab.716085.iso.1,0.762287974357605
2447,site.04.subj.00899.lab.715513.iso.1,0.7783664464950562
2448,site.04.subj.00900.lab.714823.iso.1,0.7783201932907104
2449,site.04.subj.00901.lab.714270.iso.1,0.7783664464950562
2450,site.04.subj.00903.lab.714571.iso.1,0.7783664464950562
2451,site.04.subj.00904.lab.716574.iso.1,0.7790329456329346
2452,site.04.subj.00905.lab.715417.iso.1,0.7783664464950562
2453,site.04.subj.00906.lab.715647.iso.1,0.8104377388954163
2454,site.04.subj.00907.lab.714875.iso.1,0.7783664464950562
2455,site.04.subj.00908.lab.715518.iso.1,0.7783664464950562
2456,site.04.subj.00909.lab.714255.iso.1,0.7783664464950562
2457,site.04.subj.00910.lab.716026.iso.1,0.7783664464950562
2458,site.04.subj.00911.lab.712086.iso.1,0.7783664464950562
2459,site.04.subj.00912.lab.714637.iso.1,0.7783664464950562
2460,site.04.subj.00913.lab.715481.iso.1,0.7786972522735596
2461,site.04.subj.00914.lab.715102.iso.1,0.7783664464950562
2462,site.04.subj.00915.lab.715684.iso.1,0.7783663868904114
2463,site.04.subj.00916.lab.715879.iso.1,0.7783663868904114
2464,site.04.subj.00917.lab.714777.iso.1,0.7786972522735596
2465,site.04.subj.00923.lab.715969.iso.1,0.01710718870162964
2466,site.04.subj.00925.lab.715805.iso.1,0.7783664464950562
2467,site.04.subj.00926.lab.713197.iso.1,0.7797120809555054
2468,site.04.subj.00927.lab.716467.iso.1,0.7782340049743652
2469,site.04.subj.00928.lab.713106.iso.1,0.7783664464950562
2470,site.04.subj.00929.lab.716654.iso.1,0.7783664464950562
2471,site.04.subj.00930.lab.716639.iso.1,0.7783664464950562
2472,site.04.subj.00931.lab.715659.iso.1,0.7783664464950562
2473,site.04.subj.00932.lab.712646.iso.1,0.795445442199707
2474,site.04.subj.00933.lab.715240.iso.1,0.7783664464950562
2475,site.04.subj.00934.lab.715637.iso.1,0.7783664464950562
2476,site.04.subj.00936.lab.716748.iso.1,0.7784584760665894
2477,site.04.subj.00937.lab.716407.iso.1,0.7783664464950562
2478,site.04.subj.00938.lab.713599.iso.1,0.7783664464950562
2479,site.04.subj.00939.lab.713352.iso.1,0.8104377388954163
2480,site.04.subj.00940.lab.716097.iso.1,0.7784247398376465
2481,site.04.subj.00941.lab.715956.iso.1,0.7783664464950562
2482,site.04.subj.00942.lab.715954.iso.1,0.01710718870162964
2483,site.04.subj.00943.lab.717059.iso.1,0.7783664464950562
2484,site.04.subj.00946.lab.717248.iso.1,0.7783664464950562
2485,site.04.subj.00948.lab.717232.iso.1,0.7783664464950562
2486,site.04.subj.00949.lab.716971.iso.1,0.01710718870162964
2487,site.04.subj.00950.lab.715980.iso.1,0.7783664464950562
2488,site.04.subj.00951.lab.715770.iso.1,0.7783664464950562
2489,site.04.subj.00952.lab.716460.iso.1,0.7783664464950562
2490,site.04.subj.00953.lab.716197.iso.1,0.7783664464950562
2491,site.04.subj.00954.lab.714841.iso.1,0.7785898447036743
2492,site.04.subj.00955.lab.715093.iso.1,0.7783664464950562
2493,site.04.subj.00959.lab.716267.iso.1,0.01710718870162964
2494,site.04.subj.00961.lab.715884.iso.1,0.7783663868904114
2495,site.04.subj.00962.lab.715554.iso.1,0.7784465551376343
2496,site.04.subj.00963.lab.716630.iso.1,0.7783664464950562
2497,site.04.subj.00964.lab.716226.iso.1,0.7783664464950562
2498,site.04.subj.00966.lab.716955.iso.1,0.01710718870162964
2499,site.04.subj.00968.lab.716004.iso.1,0.7786968946456909
2500,site.04.subj.00970.lab.716264.iso.1,0.7783664464950562
2501,site.04.subj.00971.lab.715576.iso.1,0.4840083718299866
2502,site.04.subj.00972.lab.715681.iso.1,0.7786972522735596
2503,site.04.subj.00974.lab.713967.iso.1,0.7783664464950562
2504,site.04.subj.00975.lab.717328.iso.1,0.7783664464950562
2505,site.04.subj.00976.lab.716294.iso.1,0.7783664464950562
2506,site.04.subj.00978.lab.711797.iso.1,0.7783664464950562
2507,site.04.subj.00979.lab.716672.iso.1,0.02415528893470764
2508,site.04.subj.00980.lab.715683.iso.1,0.7783664464950562
2509,site.04.subj.00981.lab.717268.iso.1,0.7783664464950562
2510,site.04.subj.00984.lab.716765.iso.1,0.7783664464950562
2511,site.04.subj.00985.lab.717775.iso.1,0.7783664464950562
2512,site.04.subj.00986.lab.713365.iso.1,0.7783664464950562
2513,site.04.subj.00987.lab.717126.iso.1,0.7782140970230103
2514,site.04.subj.00988.lab.713544.iso.1,0.7783664464950562
2515,site.04.subj.00990.lab.712908.iso.1,0.7786972522735596
2516,site.04.subj.00991.lab.717123.iso.1,0.7783298492431641
2517,site.04.subj.00992.lab.717432.iso.1,0.7783664464950562
2518,site.04.subj.00999.lab.716396.iso.1,0.7783664464950562
2519,site.04.subj.01001.lab.716301.iso.1,0.7783664464950562
2520,site.04.subj.01002.lab.717763.iso.1,0.7783664464950562
2521,site.04.subj.01003.lab.717680.iso.1,0.7783664464950562
2522,site.04.subj.01005.lab.717887.iso.1,0.7783664464950562
2523,site.04.subj.01007.lab.718158.iso.1,0.7783664464950562
2524,site.04.subj.01008.lab.717670.iso.1,0.01717144250869751
2525,site.04.subj.01009.lab.718229.iso.1,0.7783664464950562
2526,site.04.subj.01010.lab.717243.iso.1,0.01710715889930725
2527,site.04.subj.01011.lab.716723.iso.1,0.7783663868904114
2528,site.04.subj.01012.lab.716900.iso.1,0.7783664464950562
2529,site.04.subj.01013.lab.719306.iso.1,0.7783664464950562
2530,site.04.subj.01014.lab.718953.iso.1,0.778422474861145
2531,site.04.subj.01015.lab.716209.iso.1,0.7786972522735596
2532,site.04.subj.01019.lab.718818.iso.1,0.7319362163543701
2533,site.04.subj.01021.lab.718318.iso.1,0.7783664464950562
2534,site.04.subj.01022.lab.718780.iso.1,0.7783259153366089
2535,site.04.subj.01024.lab.719730.iso.1,0.7786972522735596
2536,site.04.subj.01025.lab.718269.iso.1,0.7955489158630371
2537,site.04.subj.01028.lab.717761.iso.1,0.7783664464950562
2538,site.04.subj.01031.lab.718292.iso.1,0.778422474861145
2539,site.04.subj.01034.lab.721156.iso.1,0.7783664464950562
2540,site.04.subj.01035.lab.718590.iso.1,0.7786972522735596
2541,site.04.subj.01036.lab.718140.iso.1,0.7783664464950562
2542,site.04.subj.01037.lab.718026.iso.1,0.7783664464950562
2543,site.04.subj.01039.lab.718468.iso.1,0.7783664464950562
2544,site.04.subj.01040.lab.719808.iso.1,0.7783664464950562
2545,site.04.subj.01041.lab.718461.iso.1,0.7783664464950562
2546,site.04.subj.01044.lab.722176.iso.1,0.7783664464950562
2547,site.04.subj.01045.lab.719126.iso.1,0.7778795957565308
2548,site.04.subj.01047.lab.717847.iso.1,0.7787178158760071
2549,site.04.subj.01048.lab.717926.iso.1,0.7783664464950562
2550,site.04.subj.01049.lab.720145.iso.1,0.23963099718093872
2551,site.04.subj.01050.lab.712837.iso.1,0.7783458232879639
2552,site.04.subj.01051.lab.722416.iso.1,0.017100930213928223
2553,site.04.subj.01053.lab.714898.iso.1,0.7786270976066589
2554,site.04.subj.01055.lab.718532.iso.1,0.7783664464950562
2555,site.04.subj.01057.lab.715951.iso.1,0.7783664464950562
2556,site.04.subj.01058.lab.714788.iso.1,0.7783664464950562
2557,site.04.subj.01060.lab.716824.iso.1,0.7783664464950562
2558,site.04.subj.01062.lab.719968.iso.1,0.7783663868904114
2559,site.04.subj.01063.lab.25208.iso.1,0.7783663868904114
2560,site.04.subj.01065.lab.717363.iso.1,0.7783664464950562
